id_registro,id_matricula_disciplina,data_aula,situacao
3844,257,2025-12-05,PRESENTE
3845,257,2026-01-23,PRESENTE
3846,257,2025-11-29,FALTA
3847,257,2025-12-20,PRESENTE
3848,257,2026-02-02,FALTA
3849,257,2025-12-29,FALTA
3850,257,2026-01-08,PRESENTE
3851,257,2025-12-04,PRESENTE
3852,257,2026-01-02,PRESENTE
3853,257,2026-02-26,PRESENTE
3854,257,2026-01-07,PRESENTE
3855,257,2025-12-15,PRESENTE
3856,258,2025-12-05,PRESENTE
3857,258,2026-02-26,PRESENTE
3858,258,2026-01-29,FALTA
3859,258,2026-02-01,PRESENTE
3860,258,2025-11-28,PRESENTE
3861,258,2026-01-17,PRESENTE
3862,258,2026-02-12,PRESENTE
3863,258,2026-01-10,PRESENTE
3864,258,2026-01-11,PRESENTE
3865,258,2026-02-18,PRESENTE
3866,258,2026-02-04,FALTA
3867,258,2025-12-09,PRESENTE
3868,258,2025-12-25,PRESENTE
3869,258,2026-01-01,FALTA
3870,258,2025-12-04,FALTA
3871,259,2026-02-08,PRESENTE
3872,259,2025-11-29,FALTA
3873,259,2026-02-25,FALTA
3874,259,2026-01-15,FALTA
3875,259,2026-01-28,FALTA
3876,259,2025-12-16,PRESENTE
3877,259,2026-02-15,PRESENTE
3878,259,2026-02-11,PRESENTE
3879,259,2025-12-30,FALTA
3880,259,2026-02-06,FALTA
3881,259,2025-12-18,PRESENTE
3882,259,2026-02-11,PRESENTE
3883,259,2026-01-29,PRESENTE
3884,259,2026-01-14,FALTA
3885,259,2026-02-04,PRESENTE
3886,260,2025-12-18,PRESENTE
3887,260,2025-12-12,PRESENTE
3888,260,2025-11-30,PRESENTE
3889,260,2026-01-31,PRESENTE
3890,260,2026-02-04,PRESENTE
3891,260,2026-02-15,PRESENTE
3892,260,2026-01-22,PRESENTE
3893,260,2025-12-07,FALTA
3894,260,2026-02-18,PRESENTE
3895,260,2025-12-01,PRESENTE
3896,260,2026-01-02,PRESENTE
3897,260,2025-12-08,FALTA
3898,260,2026-01-18,FALTA
3899,260,2026-02-22,PRESENTE
3900,260,2026-02-23,FALTA
3901,261,2026-01-14,PRESENTE
3902,261,2026-02-15,PRESENTE
3903,261,2026-02-27,FALTA
3904,261,2025-12-16,PRESENTE
3905,261,2025-12-09,FALTA
3906,261,2026-02-23,PRESENTE
3907,261,2026-01-19,FALTA
3908,261,2026-02-13,FALTA
3909,261,2026-02-07,FALTA
3910,261,2026-02-25,PRESENTE
3911,261,2026-02-22,FALTA
3912,261,2026-01-08,PRESENTE
3913,261,2026-01-08,PRESENTE
3914,261,2026-01-02,FALTA
3915,261,2026-01-21,FALTA
3916,262,2026-01-23,PRESENTE
3917,262,2025-12-10,PRESENTE
3918,262,2026-02-01,FALTA
3919,262,2025-12-24,PRESENTE
3920,262,2025-12-24,PRESENTE
3921,262,2026-02-21,PRESENTE
3922,262,2026-02-17,PRESENTE
3923,262,2025-12-18,PRESENTE
3924,262,2026-01-03,FALTA
3925,262,2026-01-08,PRESENTE
3926,262,2025-12-22,PRESENTE
3927,262,2026-01-31,FALTA
3928,262,2026-02-21,PRESENTE
3929,262,2025-12-25,PRESENTE
3930,262,2026-01-06,PRESENTE
3931,263,2026-02-11,PRESENTE
3932,263,2025-12-12,FALTA
3933,263,2025-12-28,FALTA
3934,263,2026-02-09,FALTA
3935,263,2025-12-16,PRESENTE
3936,263,2026-02-08,PRESENTE
3937,263,2026-01-04,FALTA
3938,263,2026-02-01,FALTA
3939,263,2025-12-19,FALTA
3940,263,2026-01-18,PRESENTE
3941,263,2026-02-25,PRESENTE
3942,263,2026-02-23,FALTA
3943,263,2025-12-26,PRESENTE
3944,263,2026-02-11,PRESENTE
3945,263,2025-12-27,PRESENTE
3946,264,2025-12-15,PRESENTE
3947,264,2026-02-25,PRESENTE
3948,264,2026-01-05,FALTA
3949,264,2025-12-12,PRESENTE
3950,264,2026-01-14,FALTA
3951,264,2026-02-08,PRESENTE
3952,264,2026-01-25,PRESENTE
3953,264,2025-12-06,FALTA
3954,264,2026-02-02,FALTA
3955,264,2026-01-07,PRESENTE
3956,264,2025-12-10,PRESENTE
3957,264,2025-12-03,FALTA
3958,264,2025-12-12,FALTA
3959,264,2026-01-23,PRESENTE
3960,264,2025-12-31,FALTA
3961,265,2026-01-10,PRESENTE
3962,265,2026-02-19,FALTA
3963,265,2026-01-14,PRESENTE
3964,265,2025-12-20,PRESENTE
3965,265,2026-02-01,FALTA
3966,265,2026-02-06,FALTA
3967,265,2026-01-15,PRESENTE
3968,265,2025-12-05,FALTA
3969,265,2025-12-04,FALTA
3970,265,2026-02-26,FALTA
3971,265,2025-12-28,PRESENTE
3972,265,2026-01-28,PRESENTE
3973,265,2026-01-29,PRESENTE
3974,265,2026-02-15,PRESENTE
3975,265,2025-12-06,PRESENTE
3976,266,2025-12-23,PRESENTE
3977,266,2026-01-08,PRESENTE
3978,266,2026-02-15,FALTA
3979,266,2026-01-30,PRESENTE
3980,266,2026-01-25,PRESENTE
3981,266,2026-02-18,PRESENTE
3982,266,2026-01-13,PRESENTE
3983,266,2026-02-24,PRESENTE
3984,266,2026-01-21,FALTA
3985,266,2026-01-03,FALTA
3986,266,2026-01-23,PRESENTE
3987,266,2026-01-22,FALTA
3988,266,2026-02-02,FALTA
3989,266,2025-12-02,PRESENTE
3990,266,2025-12-30,PRESENTE
3991,267,2025-12-18,PRESENTE
3992,267,2025-12-18,PRESENTE
3993,267,2026-02-24,PRESENTE
3994,267,2026-01-09,PRESENTE
3995,267,2025-12-13,PRESENTE
3996,267,2026-01-26,FALTA
3997,267,2026-01-16,FALTA
3998,267,2025-12-17,PRESENTE
3999,267,2026-01-20,PRESENTE
4000,267,2025-12-23,PRESENTE
4001,267,2025-12-12,PRESENTE
4002,267,2026-01-18,PRESENTE
4003,267,2026-02-09,PRESENTE
4004,267,2026-01-18,FALTA
4005,267,2026-01-24,PRESENTE
4006,268,2025-12-14,PRESENTE
4007,268,2026-02-21,PRESENTE
4008,268,2025-12-01,PRESENTE
4009,268,2025-12-14,PRESENTE
4010,268,2026-01-26,PRESENTE
4011,268,2025-12-08,PRESENTE
4012,268,2026-01-26,PRESENTE
4013,268,2026-01-20,PRESENTE
4014,268,2026-01-23,PRESENTE
4015,268,2026-01-21,FALTA
4016,268,2026-01-27,PRESENTE
4017,268,2026-02-08,PRESENTE
4018,268,2025-12-03,PRESENTE
4019,268,2026-01-23,PRESENTE
4020,268,2026-02-26,PRESENTE
4021,269,2025-12-07,PRESENTE
4022,269,2026-01-01,PRESENTE
4023,269,2025-12-05,PRESENTE
4024,269,2025-12-01,PRESENTE
4025,269,2025-12-20,PRESENTE
4026,269,2025-12-24,PRESENTE
4027,269,2026-01-29,PRESENTE
4028,269,2026-01-26,FALTA
4029,269,2026-01-12,PRESENTE
4030,269,2026-02-22,PRESENTE
4031,269,2026-02-24,PRESENTE
4032,269,2026-01-21,FALTA
4033,269,2026-02-07,FALTA
4034,269,2026-01-31,PRESENTE
4035,269,2026-01-09,FALTA
4036,270,2026-01-28,FALTA
4037,270,2026-01-12,PRESENTE
4038,270,2026-02-11,PRESENTE
4039,270,2026-02-01,PRESENTE
4040,270,2026-02-22,FALTA
4041,270,2025-12-15,PRESENTE
4042,270,2026-02-20,FALTA
4043,270,2026-01-26,PRESENTE
4044,270,2026-02-18,PRESENTE
4045,270,2025-11-30,PRESENTE
4046,270,2025-11-30,FALTA
4047,270,2026-01-25,PRESENTE
4048,270,2025-12-25,PRESENTE
4049,270,2025-11-29,PRESENTE
4050,270,2025-12-14,FALTA
4051,271,2026-01-01,PRESENTE
4052,271,2026-01-26,PRESENTE
4053,271,2025-12-19,PRESENTE
4054,271,2025-12-22,PRESENTE
4055,271,2025-11-30,PRESENTE
4056,271,2026-01-24,PRESENTE
4057,271,2025-12-03,PRESENTE
4058,271,2025-12-21,FALTA
4059,271,2026-01-11,FALTA
4060,271,2026-02-23,PRESENTE
4061,271,2026-01-09,PRESENTE
4062,271,2026-02-22,PRESENTE
4063,271,2026-02-26,FALTA
4064,271,2025-12-14,FALTA
4065,271,2026-02-21,PRESENTE
4066,272,2026-02-14,PRESENTE
4067,272,2026-01-25,PRESENTE
4068,272,2026-02-13,PRESENTE
4069,272,2025-12-27,PRESENTE
4070,272,2025-12-06,PRESENTE
4071,272,2026-02-27,FALTA
4072,272,2025-11-29,FALTA
4073,272,2026-01-04,FALTA
4074,272,2025-12-29,PRESENTE
4075,272,2026-01-05,PRESENTE
4076,272,2026-02-23,FALTA
4077,272,2026-01-11,FALTA
4078,272,2026-02-20,FALTA
4079,272,2025-12-08,FALTA
4080,272,2026-02-23,PRESENTE
4081,273,2026-01-27,PRESENTE
4082,273,2025-12-23,FALTA
4083,273,2025-12-06,PRESENTE
4084,273,2025-12-21,FALTA
4085,273,2026-02-15,PRESENTE
4086,273,2026-02-22,PRESENTE
4087,273,2026-01-18,PRESENTE
4088,273,2025-12-02,FALTA
4089,273,2026-01-21,PRESENTE
4090,273,2025-12-10,PRESENTE
4091,273,2026-01-30,FALTA
4092,273,2026-02-16,PRESENTE
4093,273,2026-02-24,PRESENTE
4094,273,2025-12-25,PRESENTE
4095,273,2025-12-10,FALTA
4096,274,2025-12-22,FALTA
4097,274,2025-12-05,PRESENTE
4098,274,2026-01-13,PRESENTE
4099,274,2025-12-27,PRESENTE
4100,274,2025-12-18,PRESENTE
4101,274,2025-12-04,PRESENTE
4102,274,2025-11-30,PRESENTE
4103,274,2026-01-05,PRESENTE
4104,274,2025-12-25,PRESENTE
4105,274,2026-02-27,FALTA
4106,274,2026-01-04,FALTA
4107,274,2025-12-23,PRESENTE
4108,274,2026-01-24,FALTA
4109,274,2026-02-14,PRESENTE
4110,274,2025-11-28,FALTA
4111,275,2026-01-01,PRESENTE
4112,275,2025-12-01,PRESENTE
4113,275,2025-12-28,PRESENTE
4114,275,2026-01-26,PRESENTE
4115,275,2025-12-20,PRESENTE
4116,275,2026-01-13,PRESENTE
4117,275,2025-12-14,FALTA
4118,275,2026-01-25,FALTA
4119,275,2026-01-02,FALTA
4120,275,2026-01-05,FALTA
4121,275,2025-12-31,PRESENTE
4122,275,2026-01-08,PRESENTE
4123,275,2025-12-01,PRESENTE
4124,275,2026-02-16,FALTA
4125,275,2026-01-25,FALTA
4126,276,2025-12-05,FALTA
4127,276,2025-12-30,PRESENTE
4128,276,2026-01-30,FALTA
4129,276,2025-12-26,PRESENTE
4130,276,2026-01-11,PRESENTE
4131,276,2026-01-20,FALTA
4132,276,2026-01-22,PRESENTE
4133,276,2026-02-07,FALTA
4134,276,2026-01-23,FALTA
4135,276,2025-12-30,FALTA
4136,276,2026-01-10,PRESENTE
4137,276,2026-01-10,PRESENTE
4138,276,2025-12-14,PRESENTE
4139,276,2025-12-04,FALTA
4140,276,2025-12-16,PRESENTE
4141,277,2026-01-21,FALTA
4142,277,2026-01-04,FALTA
4143,277,2025-12-29,PRESENTE
4144,277,2025-12-26,PRESENTE
4145,277,2026-02-01,PRESENTE
4146,277,2025-12-09,FALTA
4147,277,2026-02-05,FALTA
4148,277,2026-01-14,FALTA
4149,277,2026-02-02,FALTA
4150,277,2026-02-19,FALTA
4151,277,2025-11-29,PRESENTE
4152,277,2026-02-16,FALTA
4153,277,2026-02-07,FALTA
4154,277,2026-02-01,PRESENTE
4155,277,2025-12-26,FALTA
4156,278,2026-02-25,PRESENTE
4157,278,2026-02-10,PRESENTE
4158,278,2025-12-22,FALTA
4159,278,2026-02-10,FALTA
4160,278,2026-02-17,PRESENTE
4161,278,2026-02-15,PRESENTE
4162,278,2026-02-09,FALTA
4163,278,2026-02-26,PRESENTE
4164,278,2025-12-15,PRESENTE
4165,278,2025-12-06,PRESENTE
4166,278,2025-12-04,PRESENTE
4167,278,2026-01-11,FALTA
4168,278,2025-12-06,FALTA
4169,278,2025-12-26,PRESENTE
4170,278,2026-02-14,FALTA
4171,279,2026-02-13,PRESENTE
4172,279,2026-02-18,PRESENTE
4173,279,2025-12-09,FALTA
4174,279,2026-01-18,PRESENTE
4175,279,2026-01-01,FALTA
4176,279,2025-12-19,PRESENTE
4177,279,2026-01-27,PRESENTE
4178,279,2026-02-05,FALTA
4179,279,2026-02-09,PRESENTE
4180,279,2026-02-16,PRESENTE
4181,279,2025-12-03,PRESENTE
4182,279,2025-12-16,FALTA
4183,279,2025-12-02,FALTA
4184,279,2025-12-29,PRESENTE
4185,279,2026-02-09,FALTA
4186,280,2025-12-17,FALTA
4187,280,2026-02-11,FALTA
4188,280,2026-02-13,FALTA
4189,280,2026-02-03,FALTA
4190,280,2026-01-14,PRESENTE
4191,280,2025-12-18,PRESENTE
4192,280,2026-01-31,PRESENTE
4193,280,2025-12-20,PRESENTE
4194,280,2025-12-03,PRESENTE
4195,280,2026-01-22,PRESENTE
4196,280,2026-02-09,PRESENTE
4197,280,2026-01-01,PRESENTE
4198,280,2026-01-25,PRESENTE
4199,280,2026-02-17,PRESENTE
4200,280,2025-11-29,PRESENTE
4201,281,2026-02-01,FALTA
4202,281,2026-01-09,FALTA
4203,281,2026-02-05,PRESENTE
4204,281,2026-02-14,PRESENTE
4205,281,2025-12-24,PRESENTE
4206,281,2026-01-07,PRESENTE
4207,281,2026-02-08,PRESENTE
4208,281,2025-12-23,PRESENTE
4209,281,2026-02-03,PRESENTE
4210,281,2025-12-01,PRESENTE
4211,281,2026-02-12,FALTA
4212,281,2025-12-27,PRESENTE
4213,281,2026-02-03,PRESENTE
4214,281,2026-01-20,PRESENTE
4215,281,2026-02-03,PRESENTE
4216,282,2026-01-10,PRESENTE
4217,282,2025-12-05,PRESENTE
4218,282,2025-12-18,PRESENTE
4219,282,2025-11-30,PRESENTE
4220,282,2025-12-14,FALTA
4221,282,2026-01-23,PRESENTE
4222,282,2026-01-30,PRESENTE
4223,282,2025-12-13,PRESENTE
4224,282,2026-01-08,PRESENTE
4225,282,2025-12-12,PRESENTE
4226,282,2026-02-12,PRESENTE
4227,282,2026-02-21,FALTA
4228,282,2025-12-08,FALTA
4229,282,2026-01-26,PRESENTE
4230,282,2025-12-14,FALTA
4231,283,2026-01-07,PRESENTE
4232,283,2026-02-16,PRESENTE
4233,283,2025-12-05,PRESENTE
4234,283,2026-01-12,PRESENTE
4235,283,2026-02-26,PRESENTE
4236,283,2025-12-16,FALTA
4237,283,2026-01-16,PRESENTE
4238,283,2025-12-03,PRESENTE
4239,283,2025-12-06,PRESENTE
4240,283,2026-02-15,FALTA
4241,283,2026-01-03,PRESENTE
4242,283,2026-01-16,PRESENTE
4243,283,2025-12-16,PRESENTE
4244,283,2026-01-05,FALTA
4245,283,2025-12-23,PRESENTE
4246,284,2026-02-17,PRESENTE
4247,284,2025-12-19,PRESENTE
4248,284,2026-02-22,FALTA
4249,284,2026-01-01,PRESENTE
4250,284,2025-12-12,PRESENTE
4251,284,2025-12-19,PRESENTE
4252,284,2026-02-19,FALTA
4253,284,2026-02-27,PRESENTE
4254,284,2026-02-16,PRESENTE
4255,284,2026-01-29,FALTA
4256,284,2026-02-23,PRESENTE
4257,284,2026-01-08,FALTA
4258,284,2026-02-18,PRESENTE
4259,284,2026-01-08,FALTA
4260,284,2025-12-10,FALTA
4261,285,2026-01-14,FALTA
4262,285,2025-12-16,FALTA
4263,285,2026-02-25,FALTA
4264,285,2026-02-23,PRESENTE
4265,285,2026-02-22,PRESENTE
4266,285,2026-02-11,FALTA
4267,285,2026-01-03,FALTA
4268,285,2025-12-25,PRESENTE
4269,285,2026-01-04,PRESENTE
4270,285,2026-01-22,PRESENTE
4271,285,2025-12-26,PRESENTE
4272,285,2025-12-29,FALTA
4273,285,2026-02-19,PRESENTE
4274,285,2026-01-24,FALTA
4275,285,2025-12-17,PRESENTE
4276,286,2025-12-01,PRESENTE
4277,286,2026-01-10,FALTA
4278,286,2025-12-20,FALTA
4279,286,2026-02-21,PRESENTE
4280,286,2026-02-10,PRESENTE
4281,286,2026-01-22,FALTA
4282,286,2026-02-26,PRESENTE
4283,286,2025-12-27,PRESENTE
4284,286,2026-02-17,PRESENTE
4285,286,2026-02-01,PRESENTE
4286,286,2026-01-03,FALTA
4287,286,2025-12-03,PRESENTE
4288,286,2026-02-10,FALTA
4289,286,2025-12-13,PRESENTE
4290,286,2025-12-20,PRESENTE
4291,287,2026-02-23,PRESENTE
4292,287,2026-01-06,PRESENTE
4293,287,2026-02-04,PRESENTE
4294,287,2025-12-16,PRESENTE
4295,287,2026-02-23,PRESENTE
4296,287,2026-01-19,PRESENTE
4297,287,2025-11-28,PRESENTE
4298,287,2026-01-16,PRESENTE
4299,287,2025-12-04,PRESENTE
4300,287,2026-01-07,PRESENTE
4301,287,2026-02-11,PRESENTE
4302,287,2025-12-02,PRESENTE
4303,287,2026-02-16,PRESENTE
4304,287,2026-01-15,FALTA
4305,287,2025-12-12,PRESENTE
4306,288,2026-02-11,PRESENTE
4307,288,2025-12-02,PRESENTE
4308,288,2026-01-05,FALTA
4309,288,2026-01-10,PRESENTE
4310,288,2026-01-10,PRESENTE
4311,288,2026-02-04,PRESENTE
4312,288,2025-12-05,PRESENTE
4313,288,2026-02-19,PRESENTE
4314,288,2026-02-24,PRESENTE
4315,288,2025-12-07,PRESENTE
4316,288,2026-01-03,PRESENTE
4317,288,2026-02-18,PRESENTE
4318,288,2025-12-26,PRESENTE
4319,288,2026-02-24,FALTA
4320,288,2026-01-30,PRESENTE
4321,289,2025-12-21,FALTA
4322,289,2026-01-20,PRESENTE
4323,289,2026-02-21,PRESENTE
4324,289,2026-02-19,PRESENTE
4325,289,2025-12-07,PRESENTE
4326,289,2025-12-04,PRESENTE
4327,289,2026-01-01,FALTA
4328,289,2025-12-29,FALTA
4329,289,2026-01-24,FALTA
4330,289,2025-12-26,PRESENTE
4331,289,2025-12-24,FALTA
4332,289,2025-12-27,PRESENTE
4333,289,2026-02-21,FALTA
4334,289,2025-12-07,PRESENTE
4335,289,2026-01-04,FALTA
4336,290,2025-12-26,PRESENTE
4337,290,2026-01-27,FALTA
4338,290,2026-02-15,PRESENTE
4339,290,2026-01-01,PRESENTE
4340,290,2026-02-15,PRESENTE
4341,290,2026-01-24,PRESENTE
4342,290,2025-12-04,PRESENTE
4343,290,2025-12-11,PRESENTE
4344,290,2026-01-30,FALTA
4345,290,2025-12-16,PRESENTE
4346,290,2026-02-07,PRESENTE
4347,290,2025-12-07,FALTA
4348,290,2026-02-24,PRESENTE
4349,290,2026-01-04,PRESENTE
4350,290,2026-01-16,PRESENTE
4351,291,2026-01-02,PRESENTE
4352,291,2026-02-15,PRESENTE
4353,291,2025-12-11,PRESENTE
4354,291,2026-02-05,PRESENTE
4355,291,2025-12-14,PRESENTE
4356,291,2026-02-01,PRESENTE
4357,291,2026-02-03,PRESENTE
4358,291,2026-01-09,PRESENTE
4359,291,2025-12-20,PRESENTE
4360,291,2026-01-08,PRESENTE
4361,291,2026-01-09,PRESENTE
4362,291,2026-01-16,PRESENTE
4363,291,2026-01-09,FALTA
4364,291,2026-01-09,PRESENTE
4365,291,2025-12-25,PRESENTE
4366,292,2026-01-09,PRESENTE
4367,292,2026-01-02,FALTA
4368,292,2026-02-20,PRESENTE
4369,292,2025-12-17,FALTA
4370,292,2026-02-02,PRESENTE
4371,292,2026-01-10,PRESENTE
4372,292,2026-02-18,PRESENTE
4373,292,2025-11-28,PRESENTE
4374,292,2025-12-25,PRESENTE
4375,292,2026-02-18,PRESENTE
4376,292,2026-01-17,PRESENTE
4377,292,2025-12-02,PRESENTE
4378,292,2025-12-21,PRESENTE
4379,292,2025-12-28,PRESENTE
4380,292,2026-01-12,PRESENTE
4381,293,2026-01-05,PRESENTE
4382,293,2025-12-06,PRESENTE
4383,293,2026-02-20,PRESENTE
4384,293,2026-01-19,FALTA
4385,293,2025-11-29,PRESENTE
4386,293,2026-02-17,PRESENTE
4387,293,2026-01-12,FALTA
4388,293,2026-02-04,PRESENTE
4389,293,2026-02-03,PRESENTE
4390,293,2025-12-19,FALTA
4391,293,2026-02-19,PRESENTE
4392,293,2025-12-25,FALTA
4393,293,2026-02-25,FALTA
4394,293,2026-01-17,PRESENTE
4395,293,2025-12-01,PRESENTE
4396,294,2025-12-12,PRESENTE
4397,294,2026-01-13,PRESENTE
4398,294,2025-11-30,FALTA
4399,294,2025-12-23,PRESENTE
4400,294,2026-02-03,PRESENTE
4401,294,2026-02-15,PRESENTE
4402,294,2025-11-28,PRESENTE
4403,294,2026-02-04,FALTA
4404,294,2026-01-19,PRESENTE
4405,294,2026-01-16,PRESENTE
4406,294,2025-12-17,PRESENTE
4407,294,2025-12-13,PRESENTE
4408,294,2026-01-25,PRESENTE
4409,294,2026-02-02,FALTA
4410,294,2026-02-14,PRESENTE
4411,295,2025-12-11,PRESENTE
4412,295,2026-01-05,FALTA
4413,295,2026-02-24,PRESENTE
4414,295,2025-12-29,PRESENTE
4415,295,2026-01-05,PRESENTE
4416,295,2025-12-29,PRESENTE
4417,295,2026-01-21,PRESENTE
4418,295,2025-12-06,FALTA
4419,295,2026-01-17,FALTA
4420,295,2025-12-17,PRESENTE
4421,295,2026-01-01,FALTA
4422,295,2025-12-08,PRESENTE
4423,295,2026-01-29,FALTA
4424,295,2026-02-19,PRESENTE
4425,295,2025-12-26,PRESENTE
4426,296,2025-12-23,PRESENTE
4427,296,2026-02-02,FALTA
4428,296,2026-02-01,FALTA
4429,296,2026-01-14,PRESENTE
4430,296,2026-01-17,PRESENTE
4431,296,2026-02-04,FALTA
4432,296,2026-02-15,PRESENTE
4433,296,2026-01-20,PRESENTE
4434,296,2026-01-04,PRESENTE
4435,296,2026-02-26,PRESENTE
4436,296,2025-12-30,FALTA
4437,296,2025-12-25,FALTA
4438,296,2025-12-12,PRESENTE
4439,296,2026-01-15,PRESENTE
4440,296,2025-12-03,FALTA
4441,297,2026-01-22,FALTA
4442,297,2026-02-16,FALTA
4443,297,2026-01-08,FALTA
4444,297,2026-02-01,PRESENTE
4445,297,2026-02-22,PRESENTE
4446,297,2025-12-29,PRESENTE
4447,297,2026-01-16,FALTA
4448,297,2026-02-06,FALTA
4449,297,2025-12-08,PRESENTE
4450,297,2025-12-01,FALTA
4451,297,2026-02-18,PRESENTE
4452,297,2025-12-04,PRESENTE
4453,297,2025-12-15,FALTA
4454,297,2025-12-04,FALTA
4455,297,2025-12-28,PRESENTE
4456,298,2026-01-05,PRESENTE
4457,298,2026-01-12,FALTA
4458,298,2026-01-23,PRESENTE
4459,298,2025-12-04,PRESENTE
4460,298,2026-02-07,FALTA
4461,298,2026-02-16,PRESENTE
4462,298,2025-11-30,PRESENTE
4463,298,2026-01-20,FALTA
4464,298,2026-01-21,PRESENTE
4465,298,2026-01-03,FALTA
4466,298,2025-11-29,PRESENTE
4467,298,2025-12-03,PRESENTE
4468,298,2025-12-27,PRESENTE
4469,298,2025-12-09,PRESENTE
4470,298,2025-12-11,PRESENTE
4471,299,2025-12-16,FALTA
4472,299,2025-12-25,FALTA
4473,299,2026-01-16,FALTA
4474,299,2025-12-06,PRESENTE
4475,299,2025-12-20,PRESENTE
4476,299,2026-01-18,PRESENTE
4477,299,2025-12-17,PRESENTE
4478,299,2025-12-15,PRESENTE
4479,299,2025-12-02,PRESENTE
4480,299,2026-02-27,PRESENTE
4481,299,2025-12-14,PRESENTE
4482,299,2025-12-12,FALTA
4483,299,2026-02-16,PRESENTE
4484,299,2026-01-29,PRESENTE
4485,299,2025-12-11,PRESENTE
4486,300,2026-02-06,FALTA
4487,300,2025-12-31,PRESENTE
4488,300,2025-12-01,FALTA
4489,300,2026-01-28,PRESENTE
4490,300,2026-02-21,FALTA
4491,300,2026-02-22,PRESENTE
4492,300,2026-01-23,PRESENTE
4493,300,2026-02-02,FALTA
4494,300,2025-12-25,PRESENTE
4495,300,2026-02-02,FALTA
4496,300,2026-01-26,PRESENTE
4497,300,2025-12-25,PRESENTE
4498,300,2026-01-22,PRESENTE
4499,300,2026-02-18,PRESENTE
4500,300,2025-12-21,PRESENTE
4501,301,2026-02-08,FALTA
4502,301,2025-11-30,FALTA
4503,301,2026-01-08,FALTA
4504,301,2026-02-14,PRESENTE
4505,301,2026-02-26,PRESENTE
4506,301,2026-02-09,PRESENTE
4507,301,2026-02-10,FALTA
4508,301,2026-02-21,FALTA
4509,301,2026-02-23,PRESENTE
4510,301,2026-01-14,PRESENTE
4511,301,2026-01-16,PRESENTE
4512,301,2025-12-11,PRESENTE
4513,301,2025-12-07,FALTA
4514,301,2026-02-03,PRESENTE
4515,301,2026-01-31,PRESENTE
4516,302,2026-01-07,PRESENTE
4517,302,2026-02-05,PRESENTE
4518,302,2026-01-17,PRESENTE
4519,302,2025-12-10,PRESENTE
4520,302,2026-02-15,PRESENTE
4521,302,2025-11-29,PRESENTE
4522,302,2025-12-07,PRESENTE
4523,302,2025-12-31,PRESENTE
4524,302,2026-02-08,PRESENTE
4525,302,2026-02-11,FALTA
4526,302,2026-01-08,PRESENTE
4527,302,2025-12-27,FALTA
4528,302,2026-02-19,PRESENTE
4529,302,2025-12-28,PRESENTE
4530,302,2025-11-29,FALTA
4531,303,2025-12-18,FALTA
4532,303,2025-12-08,PRESENTE
4533,303,2026-01-14,PRESENTE
4534,303,2026-01-26,PRESENTE
4535,303,2025-12-28,PRESENTE
4536,303,2025-12-27,FALTA
4537,303,2026-02-04,PRESENTE
4538,303,2026-02-17,FALTA
4539,303,2025-12-17,PRESENTE
4540,303,2025-12-26,PRESENTE
4541,303,2025-12-01,PRESENTE
4542,303,2026-02-03,PRESENTE
4543,303,2026-01-30,PRESENTE
4544,303,2026-01-26,PRESENTE
4545,303,2026-01-24,PRESENTE
